image_name,labels,emotion_name
william-james-glackens_central-park-in-winter,5,disgust
william-james-glackens_chez-mouquin-1905,5,disgust
william-james-glackens_christmas-shoppers-1912,5,disgust
william-james-glackens_city-scene-1910,3,awe
william-james-glackens_connecticut-landscape,3,awe
william-james-glackens_dancer-in-a-pink-dress-1902,0,painting
william-james-glackens_dancer-in-blue,2,anger
william-james-glackens_descending-from-the-bus-1910,3,awe
william-james-glackens_east-point-gloucester-1919,0,painting
william-james-glackens_f-te-de-suquet-1932,3,awe
william-james-glackens_family-group,3,awe
william-james-glackens_family-group-1911,3,awe
william-james-glackens_far-from-the-fresh-farm-air-1911,5,disgust
william-james-glackens_figures-in-a-park-paris-1895,3,awe
william-james-glackens_flowers-against-a-palm-leaf-pettern,0,painting
william-james-glackens_flowers-in-a-quimper-pitcher-1930,3,awe
william-james-glackens_from-under-willows,0,painting
william-james-glackens_fruit-stand-coney-island,0,painting
william-james-glackens_garden-in-hartford-1918,3,awe
william-james-glackens_girl-in-a-black-cape-1897,3,awe
william-james-glackens_girl-roller-skating-washington-square-1914,0,painting
william-james-glackens_hammerstein-s-roof-garden,5,disgust
william-james-glackens_italo-american-celebration-washington-square,5,disgust
william-james-glackens_la-villette-1895,2,anger
william-james-glackens_lenna-painting-the-artist-s-daughter-1918,3,awe
william-james-glackens_lenna-the-artist-s-daughter-in-a-chinese-costume-1918,2,anger
william-james-glackens_mahone-bay-1911,3,awe
william-james-glackens_may-day-in-central-park-1905,3,awe
william-james-glackens_merry-christmas-1910,5,disgust
william-james-glackens_new-castle-new-hampshire-1909,3,awe
william-james-glackens_north-beach-swimming-pool-1916,3,awe
william-james-glackens_nude-on-a-red-sofa,5,disgust
william-james-glackens_nude-with-apple-1910,3,awe
william-james-glackens_nude-with-hat-1909,2,anger
william-james-glackens_on-the-quai,5,disgust
william-james-glackens_parade-1912,3,awe
william-james-glackens_poppies-lilies-and-blue-flowers,3,awe
william-james-glackens_portrait-of-charles-fitzgerald-1903,2,anger
william-james-glackens_portsmouth-harbor-new-hampshire-1909,3,awe
william-james-glackens_roses-and-perimmons,3,awe
william-james-glackens_scene-on-the-lower-east-side,3,awe
william-james-glackens_seated-actress-with-mirror-1903,2,anger
william-james-glackens_skating-in-central-park-1910,3,awe
william-james-glackens_sledding-1912,5,disgust
william-james-glackens_sledding-in-central-park-1912,2,anger
william-james-glackens_soda-fountain-1935,5,disgust
william-james-glackens_standing-girl-with-white-spats-1915,5,disgust
william-james-glackens_summer-hotel-1909,3,awe
william-james-glackens_the-artist-s-wife-and-son-1911-1,2,anger
william-james-glackens_the-artist-s-wife-knitting-1920,3,awe
william-james-glackens_the-bandstand-1919,3,awe
william-james-glackens_the-bathing-hour-1910,3,awe
william-james-glackens_the-drive-central-park-1905,2,anger
william-james-glackens_the-green-car-1910,3,awe
william-james-glackens_the-shoppers-1907,3,awe
william-james-glackens_the-swing-1913,2,anger
william-james-glackens_treading-clams-wickford-1909,0,painting
william-james-glackens_tugboat-and-lighter-1905,2,anger
william-james-glackens_twenty-three-fifth-avenue-1910,3,awe
william-james-glackens_twenty-three-fifth-avenue-interior-1910,3,awe
william-james-glackens_under-the-trees-luxembourg-gardens-1906,3,awe
william-james-glackens_washington-square-1910,3,awe
william-james-glackens_washington-square-park,5,disgust
william-james-glackens_young-woman-in-green-1915,3,awe
william-merritt-chase_a-bit-of-holland-meadows-aka-a-bit-of-green-in-holland,3,awe
william-merritt-chase_a-bit-of-the-terrace-aka-early-morning-stroll,0,painting
william-merritt-chase_a-coquette,0,painting
william-merritt-chase_a-corner-of-my-studio,2,anger
william-merritt-chase_a-fishmarket-in-venice-aka-venetian-fish-market-the-yield-of-the-waters,4,contentment
william-merritt-chase_a-florentine-villa,3,awe
william-merritt-chase_a-friendly-call,3,awe
william-merritt-chase_a-girl-in-yellow-aka-the-yellow-gown,0,painting
william-merritt-chase_a-gypsy-swell-aka-a-spanish-gypsy,0,painting
william-merritt-chase_a-lady-in-black-aka-the-red-shawl,6,excitement
william-merritt-chase_a-lady-in-brown,0,painting
william-merritt-chase_a-long-island-lake,3,awe
william-merritt-chase_a-madrid-dancing-girl,5,disgust
william-merritt-chase_a-portrait-study,7,fear
william-merritt-chase_a-sketch-of-my-hound-kuttie,6,excitement
william-merritt-chase_a-spanish-girl-aka-portrait-of-mrs-chase-in-spanish-dress,3,awe
william-merritt-chase_a-study-aka-the-artist-s-wife,3,awe
william-merritt-chase_a-study-in-curves,2,anger
william-merritt-chase_a-study-in-pink-aka-portrait-of-mrs-robert-p-mcdougal,3,awe
william-merritt-chase_a-summer-afternon-in-holland-aka-sunlight-and-shadow,3,awe
william-merritt-chase_a-summer-day,3,awe
william-merritt-chase_a-sunny-afternoon-shinnecock-hills,2,anger
william-merritt-chase_a-sunny-day-at-shinnecock-bay,3,awe
william-merritt-chase_a-venetian-balcony,0,painting
william-merritt-chase_a-young-roman,2,anger
william-merritt-chase_afternoon-by-the-sea-aka-gravesend-bay,3,awe
william-merritt-chase_afternoon-shadows,3,awe
william-merritt-chase_alice-dieudonne-chase-shinnecock-hills,4,contentment
william-merritt-chase_alice-in-studio-in-shinnecock-long-island-sun,3,awe
william-merritt-chase_along-the-path-at-shinnecock,3,awe
william-merritt-chase_an-early-stroll-in-the-park,3,awe
william-merritt-chase_an-italian-garden,3,awe
william-merritt-chase_arab-encampment,3,awe
william-merritt-chase_assyrian-girl,2,anger
william-merritt-chase_at-play,3,awe
william-merritt-chase_at-shinnecock-hills,3,awe
william-merritt-chase_at-the-boat-landing,3,awe
william-merritt-chase_at-the-seaside,5,disgust
william-merritt-chase_azaleas,3,awe
william-merritt-chase_back-of-a-male-figure,6,excitement
william-merritt-chase_back-of-a-nude,2,anger
william-merritt-chase_back-of-a-nude-1,3,awe
william-merritt-chase_bank-of-a-lake-in-central-park,3,awe
william-merritt-chase_bath-beach-a-sketch,3,awe
william-merritt-chase_beach-scene-morning-at-canoe-place,2,anger
william-merritt-chase_boat-house-prospect-park-aka-boats-on-the-lake-prospect-park,3,awe
william-merritt-chase_bobbie-a-portrait-sketch,3,awe
william-merritt-chase_brooklyn-landscape,3,awe
william-merritt-chase_brooklyn-navy-yard,3,awe
william-merritt-chase_carmencita,3,awe
william-merritt-chase_child-on-a-garden-walk,3,awe
william-merritt-chase_child-with-prints,0,painting
william-merritt-chase_children-playing-parlor-croquet-sketch,0,painting
william-merritt-chase_colesberry-purves,3,awe
william-merritt-chase_connoisseur-the-studio-corner,2,anger
william-merritt-chase_dancing-girl,0,painting
william-merritt-chase_did-you-speak-to-me,2,anger
william-merritt-chase_dorothy,3,awe
william-merritt-chase_dorothy-1,2,anger
william-merritt-chase_dorothy-2,3,awe
william-merritt-chase_dorothy-and-her-sister,3,awe
william-merritt-chase_dunes-at-shinnecock,2,anger
william-merritt-chase_dutch-canal-aka-canal-path-holland,3,awe
william-merritt-chase_elsie-leslie-lyde-as-little-lord-fauntleroy,0,painting
william-merritt-chase_end-of-the-season-sun,0,painting
william-merritt-chase_figure-study-i,7,fear
william-merritt-chase_first-touch-of-autumn,3,awe
william-merritt-chase_flowers-aka-roses,3,awe
william-merritt-chase_for-the-little-one-aka-hall-at-shinnecock,7,fear
william-merritt-chase_gathering-autumn-flowers,2,anger
william-merritt-chase_girl-in-a-japanese-costume,3,awe
william-merritt-chase_girl-in-a-japanese-kimono,7,fear
william-merritt-chase_girl-in-white,7,fear
william-merritt-chase_girl-in-white-aka-portrait-of-irene-dimock,3,awe
william-merritt-chase_girl-with-guitar,0,painting
william-merritt-chase_girl-with-tambourine,3,awe
william-merritt-chase_gondolas-along-venetian-canal-aka-gondola-in-venice,6,excitement
william-merritt-chase_good-friends,3,awe
william-merritt-chase_good-friends-1,3,awe
william-merritt-chase_gowanus-bay-aka-misty-day-gowanus-bay,2,anger
william-merritt-chase_grain-field-shinnecock-hills,3,awe
william-merritt-chase_gravesend-bay-aka-the-lower-bay,2,anger
william-merritt-chase_gray-day-on-the-lagoon-a-passenger-boat-venice,3,awe
william-merritt-chase_hall-at-shinnecock,3,awe
william-merritt-chase_harbor-scene-brooklyn-docks,4,contentment
william-merritt-chase_hattie,2,anger
william-merritt-chase_hunting-game-in-shinnecock-hills,0,painting
william-merritt-chase_i-am-going-to-see-grandma-aka-mrs-chase-and-child,3,awe
william-merritt-chase_in-brooklyn-navy-yard,3,awe
william-merritt-chase_in-the-garden-aka-a-squatter-s-hut-flatbush-or-the-old-garden,3,awe
william-merritt-chase_in-the-park-a-by-path,3,awe
william-merritt-chase_in-the-studio-1,2,anger
william-merritt-chase_in-the-studio-2,3,awe
william-merritt-chase_in-washington-park-brooklyn-n-y,2,anger
william-merritt-chase_interior-oak-manor,3,awe
william-merritt-chase_interior-of-the-artist-s-studio-aka-the-tenth-street-studio,2,anger
william-merritt-chase_interior-of-the-baptistry-at-st-mark-s,7,fear
william-merritt-chase_interior-young-woman-at-a-table,3,awe
william-merritt-chase_james-abbott-mcneill-whistler,0,painting
william-merritt-chase_keying-up-the-court-jester,6,excitement
william-merritt-chase_lady-in-white-gown,3,awe
william-merritt-chase_lady-with-a-rose,2,anger
william-merritt-chase_landscape-a-shinnecock-vale,7,fear
william-merritt-chase_landscape-near-coney-island,3,awe
william-merritt-chase_landscape-shinnecock-hills-1900,3,awe
william-merritt-chase_long-island-landscape-after-a-shower-of-rain-1889,2,anger
william-merritt-chase_lydia-field-emmet,2,anger
william-merritt-chase_making-her-toilet,3,awe
william-merritt-chase_man-with-bandana-1878,7,fear
william-merritt-chase_may-i-come-in,6,excitement
william-merritt-chase_meditation-aka-portrait-of-the-artist-s-wife-1886,7,fear
william-merritt-chase_memories,2,anger
william-merritt-chase_miss-l-aka-isabella-lathrop,0,painting
william-merritt-chase_miss-mary-margaret-sweeny,2,anger
william-merritt-chase_modern-magdalen,7,fear
william-merritt-chase_monterey-california,7,fear
william-merritt-chase_moses-swaim,3,awe
william-merritt-chase_mother-and-child-the-first-portrait,2,anger
william-merritt-chase_mr-francis-guerin-lloyd,0,painting
william-merritt-chase_mrs-chase-and-cosy,0,painting
william-merritt-chase_mrs-chase-in-prospect-park,3,awe
william-merritt-chase_mrs-meigs-at-the-piano-organ,3,awe
william-merritt-chase_ms-helen-dixon,3,awe
william-merritt-chase_my-baby-aka-cosy,3,awe
william-merritt-chase_my-daughter-alice,0,painting
william-merritt-chase_my-daughter-dieudonne-alice-dieudonne-chase,2,anger
william-merritt-chase_my-daughter-dieudonnee-aka-alice-dieudonnee-chase,0,painting
william-merritt-chase_my-daughter-dorothy,3,awe
william-merritt-chase_my-little-daughter-dorothy,0,painting
william-merritt-chase_near-bay-ridge,2,anger
william-merritt-chase_near-the-beach-shinnecock,3,awe
william-merritt-chase_near-the-sea-aka-shinnecock,3,awe
william-merritt-chase_nude-recumbent,3,awe
william-merritt-chase_nude-resting,3,awe
william-merritt-chase_october-1,3,awe
william-merritt-chase_olive-trees-florence,3,awe
william-merritt-chase_on-the-beach-shinnecock,3,awe
william-merritt-chase_on-the-lake-central-park(1),0,painting
william-merritt-chase_over-the-hills-and-far-away,3,awe
william-merritt-chase_park-bench-aka-an-idle-hour-in-the-park-central-park,3,awe
william-merritt-chase_peace-fort-hamilton,3,awe
william-merritt-chase_peonies-1,2,anger
william-merritt-chase_peonies-1897,3,awe
william-merritt-chase_portrait-of-a-lady-in-a-white-dress-aka-miss-edith-newbold,0,painting
william-merritt-chase_portrait-of-a-lady-in-pink-aka-lady-in-pink-portrait-of-mrs-leslie-cotton,3,awe
william-merritt-chase_portrait-of-a-lady-with-a-rose,3,awe
william-merritt-chase_portrait-of-a-woman-the-white-dress-1890,7,fear
william-merritt-chase_portrait-of-clara-stephens-wearing-a-hat-with-an-orange-ribbon,3,awe
william-merritt-chase_portrait-of-dorothy,7,fear
william-merritt-chase_portrait-of-elbert-hubbard-aka-the-roycrafter,3,awe
william-merritt-chase_portrait-of-elizabeth-betsy-fisher,3,awe
william-merritt-chase_portrait-of-erla-howell-aka-little-miss-h,0,painting
william-merritt-chase_portrait-of-fra-dana,2,anger
william-merritt-chase_portrait-of-harriet-hubbard-ayer,3,awe
william-merritt-chase_portrait-of-harriet-hubbard-ayers,3,awe
william-merritt-chase_portrait-of-helen-daughter-of-the-artist,3,awe
william-merritt-chase_portrait-of-helen-velasquez-chase,7,fear
william-merritt-chase_portrait-of-james-rapelje-howell,0,painting
william-merritt-chase_portrait-of-james-whitcomb-riley,2,anger
william-merritt-chase_portrait-of-julian-oderdonk,3,awe
william-merritt-chase_portrait-of-kate-freeman-clark,2,anger
william-merritt-chase_portrait-of-louis-betts,0,painting
william-merritt-chase_portrait-of-martha-walter,7,fear
william-merritt-chase_portrait-of-miss-dora-wheeler-1,2,anger
william-merritt-chase_portrait-of-miss-frances,1,amusement
william-merritt-chase_portrait-of-mme-e-h-bensel,0,painting
william-merritt-chase_portrait-of-mrs-c,3,awe
william-merritt-chase_portrait-of-mrs-c-1,3,awe
william-merritt-chase_portrait-of-mrs-c-alice-gerson-chase,2,anger
william-merritt-chase_portrait-of-mrs-chase,3,awe
william-merritt-chase_portrait-of-mrs-julius-erson,3,awe
william-merritt-chase_portrait-of-mrs-william-chase,3,awe
william-merritt-chase_portrait-of-mrs-william-clark,1,amusement
william-merritt-chase_portrait-of-mrs-william-merritt-chase,2,anger
william-merritt-chase_portrait-of-president-william-waugh-smith,2,anger
william-merritt-chase_portrait-of-susan-watkins,2,anger
william-merritt-chase_portrait-of-the-artist-s-daughter-dorothy,6,excitement
william-merritt-chase_portrait-of-the-artist-s-sister-in-law,0,painting
william-merritt-chase_portrait-of-virginia-gerson,2,anger
william-merritt-chase_portrait-of-virginia-gerson-1,2,anger
william-merritt-chase_portrait-of-william-charles-le-gendre,0,painting
william-merritt-chase_portrait-of-william-gurley-munson,3,awe
william-merritt-chase_portrait-of-worthington-whittredge,3,awe
william-merritt-chase_prospect-park-aka-croquet-lawn-prospect-park,3,awe
william-merritt-chase_prospect-park-brooklyn,0,painting
william-merritt-chase_prospect-park-brooklyn-02,2,anger
william-merritt-chase_prospect-park-brooklyn-1,3,awe
william-merritt-chase_prospect-park-brooklyn-2,3,awe
william-merritt-chase_pulling-for-shore,3,awe
william-merritt-chase_pure-aka-the-model,3,awe
william-merritt-chase_ready-for-a-walk-beatrice-clough-bachmann,5,disgust
william-merritt-chase_ready-for-the-ride,3,awe
william-merritt-chase_reflections-aka-canal-scene,3,awe
william-merritt-chase_repair-docks-gowanus-pier,3,awe
william-merritt-chase_ring-toss,3,awe
william-merritt-chase_sailboat-at-anchor,3,awe
william-merritt-chase_seashore-aka-a-grey-day,3,awe
william-merritt-chase_seated-woman-in-black-dress,3,awe
william-merritt-chase_seated-woman-in-yello-striped-gown,2,anger
william-merritt-chase_shell-beach-at-shinnecock,3,awe
william-merritt-chase_shinnecock-hills,0,painting
william-merritt-chase_shinnecock-hills-02,3,awe
william-merritt-chase_shinnecock-hills-03,3,awe
william-merritt-chase_shinnecock-hills-04,5,disgust
william-merritt-chase_shinnecock-hills-1,0,painting
william-merritt-chase_shinnecock-hills-2,3,awe
william-merritt-chase_shinnecock-hills-a-view-of-shinnecock,3,awe
william-merritt-chase_shinnecock-hills-aka-a-view-of-shinnecock,3,awe
william-merritt-chase_shinnecock-hills-aka-shinnecock-hills-autumn,0,painting
william-merritt-chase_shinnecock-hills-from-canoe-place-long-island,3,awe
william-merritt-chase_shinnecock-hills-long-island,2,anger
william-merritt-chase_shinnecock-hills-long-island-1,3,awe
william-merritt-chase_shinnecock-hills-longisland,3,awe
william-merritt-chase_shinnecock-hills-peconic-bay,3,awe
william-merritt-chase_shinnecock-hills-summer,3,awe
william-merritt-chase_shinnecock-interior-studio,3,awe
william-merritt-chase_shinnecock-landscape,3,awe
william-merritt-chase_shinnecock-landscape-02,3,awe
william-merritt-chase_shinnecock-landscape-03,3,awe
william-merritt-chase_shinnecock-landscape-04,3,awe
william-merritt-chase_shinnecock-landscape-1,3,awe
william-merritt-chase_shinnecock-landscape-2,3,awe
william-merritt-chase_shinnecock-landscape-with-figures,3,awe
william-merritt-chase_shore-scene,3,awe
william-merritt-chase_sketch-on-a-young-girl-on-ocean-steamer,7,fear
william-merritt-chase_spanish-girl,7,fear
william-merritt-chase_spanish-girl-1,1,amusement
william-merritt-chase_spanish-village,7,fear
william-merritt-chase_still-life-with-cockatoo,0,painting
